idx,lower,upper,steps,time
472, -4.022884368896484, 2.2585979509269727, 44, 61.115053204
473, -4.543209552764893, -2.7008350739276787, 1, 0.744351746
474, -5.189727067947388, 2.3144600547519714, 43, 60.068930975
475, -6.029185771942139, -4.930610956991224, 1, 0.830658293
476, -4.576020240783691, -4.078587285309736, 1, 0.735900463
477, -6.841160535812378, -4.041130067860459, 1, 0.881329251
478, -5.069380044937134, -2.264563753199436, 1, 0.85272253
480, 0.537250280380249, 3.7899087809825245, 1, 0.757877154
481, -4.65236234664917, 0.640381721727195, 44, 61.134283393
482, -6.861382961273193, -5.328993276541571, 1, 0.846744269
483, -5.171251535415649, -1.7993508378278973, 1, 0.719001906
484, -3.077371120452881, 1.4919391995705684, 45, 60.316102441
485, -5.417579650878906, -3.5742046676649575, 1, 0.866687997
486, -5.9766316413879395, -4.653927244325579, 1, 0.84213216
487, -2.3588547706604004, -0.5163801898661875, 1, 0.743695781
488, -3.5098958015441895, -1.3132243314748804, 1, 0.709282707
489, -3.150668144226074, -0.14553694327529598, 1, 0.717197935
490, -4.357623100280762, 1.8424846499413894, 46, 60.290869637
491, -1.7923779487609863, 1.8586059738035092, 45, 60.982335563
492, -2.5727458000183105, 0.5316766497773111, 48, 60.937621324
493, -3.1838560104370117, -1.682996501055332, 1, 0.848803099
494, -6.838385820388794, -6.291179462853741, 1, 0.843716435
495, -7.613314628601074, -5.687793140504921, 1, 0.613365331
496, 1.022975206375122, 1.9662679438952173, 1, 0.833322908
497, -6.99161434173584, -5.16047716015116, 1, 0.85275628
498, -3.049274206161499, -1.1590266747774751, 1, 0.762623245
499, -4.1071343421936035, -2.3704032814884797, 1, 0.853160551
500, -1.8373260498046875, 6.461840387497335, 43, 61.48246926
501, -6.634694576263428, -5.897283538751708, 1, 0.719396179
502, -5.119446516036987, -4.560755379190471, 1, 0.829272602
503, 0.7173151969909668, 2.2618583095137814, 1, 0.845175039
504, -7.765371561050415, -6.7925891890957235, 1, 0.713976555
505, -5.885756731033325, -1.0770722756877067, 1, 0.878716151
506, -7.221595048904419, -5.992624666116351, 1, 0.828981302
507, -4.530211448669434, 1.227383991953288, 47, 60.755469795
508, -2.97938871383667, -1.1048379698981687, 1, 0.732657003
509, -0.9658637046813965, 2.504068632156013, 46, 61.077053875
510, -5.679756164550781, -4.001140598041356, 1, 0.752493001
511, -3.9494051933288574, -1.5700950775277827, 1, 0.855520408
512, -1.5458967685699463, 3.9185721321371902, 47, 60.771863707
513, -5.793791055679321, -2.8593793130331893, 1, 0.772908463
514, -3.2264719009399414, -2.6281757323374, 1, 0.833264896
515, -6.247547388076782, -5.496517379211022, 1, 0.716462083
516, -4.878215074539185, -2.200572529773728, 1, 0.88206298
517, -4.487131953239441, -2.464307949728413, 1, 0.947293492
518, -4.757205486297607, -2.9012784895779467, 1, 0.748970651
519, -5.874244451522827, -3.2918046833695755, 1, 0.868174708
520, -1.14906644821167, 1.94205154066608, 47, 60.975867452
521, -5.215245008468628, -1.188692083043132, 1, 0.876578413
522, -5.797413349151611, -2.9538813582201393, 1, 0.859914665
523, -2.0005269050598145, -0.0010933525007241762, 20, 26.049665758
524, -1.6086113452911377, 4.579840020356542, 46, 60.463160385
525, -2.0768229961395264, 0.010415758801010977, 45, 60.028819255
526, -6.619833469390869, -5.842365727895151, 1, 0.725228543
527, -3.173923969268799, -1.8862488753932798, 1, 0.845244796
528, -5.305758953094482, -4.710909368381045, 1, 0.732725589
529, -1.0057101249694824, 2.3475036217844165, 45, 60.594348177
530, -7.760091662406921, -6.09574925786251, 1, 0.753078422
531, -3.0398659706115723, -0.3088814015011305, 1, 0.879624225
532, -1.6992149353027344, 1.8099733905935511, 46, 61.060723417
533, -3.234142303466797, -0.036776119553844744, 1, 0.745651075
534, -7.412234306335449, -6.778082960810716, 1, 0.852293672
535, -5.6406919956207275, -2.8370357902718286, 1, 0.873884218
536, -7.468006134033203, -6.415468407187103, 1, 0.741304116
537, -1.289947509765625, 0.9176115301047028, 45, 61.219140282
538, -5.018404006958008, -0.6562316129911467, 1, 0.766856925
539, -4.7833251953125, 0.6101462922120886, 48, 61.019086143
540, -2.5266809463500977, -1.1885000256788745, 1, 0.844263783
541, -5.388306379318237, -4.687323127573244, 1, 0.728972952
542, -6.142489910125732, -5.388244482502844, 1, 0.856396934
543, -1.0562517642974854, 5.19353618300766, 44, 60.947646616
545, -6.42646861076355, -5.371609704909533, 1, 0.865526037
546, -2.635944128036499, 0.46150514810993926, 44, 60.434897041
547, -8.260432720184326, -7.475982053843362, 1, 0.734394237
548, -2.6335291862487793, -1.1610009139939006, 1, 0.725948511
549, -5.953944683074951, -4.069725899202163, 1, 0.89756828
550, -4.539093732833862, -3.8063036278070124, 1, 0.852757206
551, -0.33668994903564453, 3.821736198510828, 46, 61.218125841
552, 1.6549854278564453, 4.541433904799915, 1, 0.878926518
553, -1.0161139965057373, 0.0007599458297153916, 48, 60.956910751
555, -8.216422080993652, -5.038696882320217, 1, 0.606115489
556, -6.2039570808410645, -1.1283284566013814, 1, 0.898827572
557, -6.583980560302734, -5.33252372533036, 1, 0.725039727
558, -3.6445322036743164, -2.4537065896970107, 1, 0.856706961
559, -4.856560468673706, -2.316046285925232, 1, 0.877272513
560, -2.053744316101074, -0.6443286296040109, 1, 0.723996722
561, -5.4936463832855225, -2.881040647985021, 1, 0.745238886
562, -6.268720984458923, -3.5107827343833224, 1, 0.858773948
563, -4.57616400718689, -1.6480303329808628, 1, 0.766712539
564, -3.363215446472168, -1.6247625322115877, 1, 0.926184728
565, -4.399644374847412, -2.4224169071664483, 1, 0.745913153
566, 0.9999966621398926, 3.3541661718753013, 1, 0.873501885
567, -1.9244368076324463, 5.548270866807358, 44, 60.852136261
568, -3.5075173377990723, -0.6223889428981701, 1, 0.750250663
569, -6.615962266921997, -5.0309225379390305, 1, 0.867201666
570, -1.6297118663787842, -0.41055630331338033, 1, 0.859501998
571, -5.890648365020752, -3.3409216910750015, 1, 0.737653643
572, -1.4985418319702148, 1.6150407164694789, 44, 60.191488968
573, -3.646467924118042, -2.339092600617623, 1, 0.844024535
574, -7.670284271240234, -7.014566369326687, 1, 0.749669065
575, -5.843364357948303, -3.9829227493162556, 1, 0.871701997
576, -4.0663111209869385, -1.5107099927977083, 1, 0.730034091
577, -3.56113338470459, -2.12442610856254, 1, 0.852831662
578, -4.974219083786011, -2.9493228562139095, 1, 0.875559996
580, -5.304754972457886, 0.5001069887501597, 45, 60.363631599
581, -5.239800691604614, -3.8571432654857, 1, 0.859116617
582, -6.063504695892334, -5.247831823347827, 1, 0.838240927
584, -1.9594101905822754, -0.1614944471260955, 1, 0.758970958
585, -5.938867807388306, -3.2302558517350595, 1, 0.898035895
586, -6.144900560379028, -3.5103756350370365, 1, 0.601812454
587, -5.812524318695068, -3.8700732235464175, 1, 0.874928236
588, -5.3761255741119385, -2.9916196385413736, 1, 0.864382212
589, -1.3791484832763672, 0.13088598292189912, 48, 60.702737085
590, -5.279160499572754, -2.859828513972168, 1, 0.762076462
591, -5.089726209640503, -4.614920917381321, 1, 0.84702857
592, 0.24342846870422363, 2.751587422993427, 1, 0.872834254
593, -8.09909451007843, -7.612884846237829, 1, 0.726703783
594, -1.75984525680542, 1.8673655456560567, 46, 61.754690932
595, -7.85774302482605, -5.733677573084303, 1, 0.732885865
596, -5.847860813140869, -4.896852245884357, 1, 0.75433106
597, -4.0220232009887695, -2.8950689317181437, 1, 0.761693334
598, -0.5375595092773438, 1.8995650137267597, 48, 60.758285754
599, -2.9495859146118164, -1.742592726258771, 1, 0.856966491
600, -6.306359529495239, -5.235376008538958, 1, 0.854747754
601, -5.7751171588897705, -2.1352434327121133, 1, 0.746638647
602, -5.153745174407959, -2.6985646522226556, 1, 0.87204318
603, -5.839559555053711, -4.845566326359509, 1, 0.736682383
604, -2.375967025756836, -0.7373423808424135, 1, 0.877969071
605, -3.991431713104248, -1.902776458513951, 1, 0.859486844
606, -2.349271774291992, 0.43140923745198867, 46, 60.566740357
607, -3.3239874839782715, -1.6675328681461221, 1, 0.734174727
608, -6.359035491943359, -3.6766960607991543, 1, 0.87719492
609, -4.875155210494995, -3.303970215013112, 1, 0.868988924
610, -4.707000732421875, -2.9603432245434607, 1, 0.754488117
611, 0.7510004043579102, 2.338617918693921, 1, 0.875684371
612, -4.913033962249756, -4.0255159326929455, 1, 0.728859489
613, -3.5644121170043945, -1.835566034909681, 1, 0.880936656
614, 0.1840674877166748, 2.914635665873761, 1, 0.870863732
615, -3.7410354614257812, -0.35863527820309216, 1, 0.771840027
616, -3.703847885131836, -1.9063406723825898, 1, 0.88257934
617, -6.514101505279541, -2.974979900153931, 1, 0.608448407
618, -5.039556980133057, -3.2469457451010104, 1, 0.859393235
619, -2.843301296234131, -1.2815297215061787, 1, 0.857436266
620, 0.04076671600341797, 1.856454534823845, 1, 0.739636624
621, -7.386169075965881, -6.312714279426771, 1, 0.866504205
622, -6.058912754058838, -4.047604492340158, 1, 0.879093904
623, -7.681565761566162, -6.45413556172617, 1, 0.747785984
624, -5.556783199310303, -3.0809628992547413, 1, 0.852776921
625, -2.910212278366089, -0.5782911701707505, 1, 0.763854074
626, 0.8734807968139648, 2.5414325190684877, 1, 0.862490175
627, -5.0714192390441895, -3.0922671978276357, 1, 0.714468609
628, -2.159877300262451, 0.44599985180998214, 46, 60.954938379
629, -0.03736400604248047, 2.735071113842767, 49, 60.989839357
630, 0.23924803733825684, 3.787707594857921, 1, 0.894020952
631, -2.7682044506073, 0.6619125835782724, 43, 60.463372368
632, -6.151602745056152, -5.301300670241039, 1, 0.849247642
633, -3.2817273139953613, -1.8396988788773516, 1, 0.728730778
634, -7.95519495010376, -6.073285121309574, 1, 0.87427027
635, -5.865016460418701, -4.241097871653821, 1, 0.703496455
636, -4.239742279052734, -1.7186091960883907, 1, 0.759270918
637, -5.646337509155273, -3.9693582008977417, 1, 0.727780883
638, -0.8111248016357422, 1.2221826032499434, 46, 60.460037698
639, -1.6365325450897217, 1.4620818533010498, 46, 60.361391947
640, -5.590289831161499, -3.2083700735059444, 1, 0.753293203
641, -3.8276398181915283, -1.342331555975619, 1, 0.900797288
642, -5.73280668258667, -5.026194777792575, 1, 0.76810485
643, -2.7940642833709717, -0.8694430921605063, 1, 0.78842871
644, -6.688649654388428, -5.356668794187479, 1, 0.738121714
645, -7.658935189247131, -6.862570818264298, 1, 0.875351152
646, -2.475558280944824, -1.017854991916058, 1, 0.869994751
647, -0.8478193283081055, 3.495083047683538, 44, 60.051772448
648, -6.097532510757446, -3.147560473252516, 1, 0.904290423
649, -4.028530836105347, -3.6071814597643668, 1, 0.829326584
650, -4.9111926555633545, -1.0242665365989883, 1, 0.61832187
651, -6.529094934463501, -2.7828040251592654, 1, 0.887609133
652, -4.589508056640625, -3.6608931231966984, 1, 0.588057538
653, -6.2890026569366455, -3.9168799336157174, 1, 0.88700307
654, -2.0594985485076904, -0.6128954834313731, 1, 0.864494456
655, -1.1477725505828857, -0.17667226674444825, 1, 0.743409151
656, -1.7378058433532715, -0.8450798304691598, 1, 0.853911942
657, -4.364295959472656, -3.388043887122557, 1, 0.71815409
658, -5.726863861083984, -5.052109023543168, 1, 0.877318756
659, -4.737057685852051, -3.513349231945378, 1, 0.587692175
661, -7.49325966835022, -5.466378810292291, 1, 0.883885205
662, -5.297499179840088, -1.9751724947985694, 1, 0.889742979
663, -4.99706506729126, -2.7681394236207337, 1, 0.603587232
664, -7.809124708175659, -5.665320609846027, 1, 0.885179784
665, -4.852508544921875, -3.15322585638283, 1, 0.747372798
666, -7.850483417510986, -6.958298183153289, 1, 0.862881615
667, -4.401787757873535, -0.7496972154744568, 1, 0.745796234
668, -2.030357837677002, 4.429741311185568, 44, 60.476037167
669, -1.9582886695861816, 0.8512799009301792, 46, 60.911145619
670, -4.554426431655884, -2.380928986625362, 1, 0.861472702
671, -7.022155284881592, -4.577292165957553, 1, 0.753703399
672, -4.526398181915283, -3.97078461333753, 1, 0.863444898
673, -6.547877550125122, -3.3433897836700344, 1, 0.879990144
674, -3.2439675331115723, -1.3656177375149152, 1, 0.743067059
676, -6.852938175201416, -4.2100817511237345, 1, 0.89569362
677, -6.9707136154174805, -5.270628618357637, 1, 0.596603445
678, -5.225313901901245, -4.219997599481154, 1, 0.839222932
679, -5.36130166053772, -4.476724102887564, 1, 0.724916105
680, -5.0504913330078125, -2.9063038569704265, 1, 0.886353669
681, -5.006901979446411, -3.1623160406121964, 1, 0.867433636
682, -5.573095321655273, -4.244581092582309, 1, 0.596388748
683, -7.3672109842300415, -4.377615578847586, 1, 0.894780607
684, -4.550086259841919, -2.643988991386336, 1, 0.747817895
686, -1.1017353534698486, 1.6753945674137936, 47, 61.052641085
687, -8.449862003326416, -7.524091395483754, 1, 0.731057127
688, -6.012583494186401, -4.242293139149803, 1, 0.883867695
689, -2.429678201675415, 0.9112843097253966, 46, 61.041541394
690, -0.49753665924072266, 7.399697420307357, 46, 60.462988978
691, -3.5437092781066895, -1.9387302193776934, 1, 0.750769387
693, 1.3898954391479492, 4.83106720314374, 1, 0.757110626
694, -3.504171371459961, -2.118529942887023, 1, 0.862533237
695, -7.207121133804321, -3.618582485206625, 1, 0.764122875
696, -4.429908752441406, 0.2990751328790493, 45, 60.249251695
697, -3.686154365539551, 1.2513935065875108, 44, 61.272048836
698, -5.9192869663238525, -4.189738106616533, 1, 0.879013075
699, -4.100212574005127, -1.5616212516215766, 1, 0.751159046
700, -0.6993117332458496, 0.8608124852730881, 47, 60.801432458
701, -3.431365728378296, 0.04302448794164171, 45, 60.632726263
702, -7.883031725883484, -7.489560674839192, 1, 0.708379692
703, -6.794354438781738, -3.806649234267412, 1, 0.886346084
704, -4.823307991027832, -2.8087190723399154, 1, 0.764653391
705, -5.675461769104004, -4.43623315873705, 1, 0.743623062
706, -6.51960825920105, -4.416356076944729, 1, 0.753650194
707, -6.5576395988464355, -3.5288648482048943, 1, 0.61031202
709, -5.1093809604644775, -3.5462770936835413, 1, 0.891482106
710, -6.846027374267578, -5.735064199298503, 1, 0.734861898
711, -3.2494006156921387, -2.3652849856011002, 1, 0.870760903
712, -4.564364433288574, -2.1165759968805578, 1, 0.879521648
713, -2.4622507095336914, -0.8963426260636527, 1, 0.739624795
714, -3.7272632122039795, -1.712959733740778, 1, 0.881611036
715, -3.9361510276794434, -2.305516606492109, 1, 0.750348704
716, -5.59035587310791, -3.38813789452708, 1, 0.875081711
717, 1.9901690483093262, 6.2616579402648025, 1, 0.910045442
719, -6.106792688369751, -5.472172867803441, 1, 0.741384719
720, -5.991804599761963, -5.527320888705929, 1, 0.861335326
722, -5.3121771812438965, -3.8389916719820216, 1, 0.742897032
723, -5.992021560668945, -5.188552330751028, 1, 0.884364594
724, -3.7882003784179688, -2.5734321670676454, 1, 0.753353546
725, -6.9406211376190186, -0.9595012178633073, 1, 0.921646817
726, -5.82982063293457, -0.7368626634450637, 1, 0.999692106
727, -1.0195846557617188, 3.3620600643574896, 44, 61.281304168
728, -6.393547058105469, -4.622711262837512, 1, 0.740017595
729, -2.781813144683838, -1.4906876582852369, 1, 0.884968295
730, -2.8736982345581055, 0.48802838384112235, 45, 60.347177716
731, -5.044008016586304, -2.5598611390829995, 1, 0.610142935
732, -6.543328285217285, -5.2596182646830325, 1, 0.886623691
733, -5.64900541305542, -4.443826922759312, 1, 0.727283628
734, -5.5932297706604, -3.9995527150111863, 1, 0.896720801
735, -3.689836025238037, -1.3901659054097837, 1, 0.891776743
736, -6.48890495300293, -3.852956275595014, 1, 0.779186484
737, -5.742773056030273, -4.892206918398017, 1, 0.871056385
738, -1.9408702850341797, 0.38767948687969245, 45, 60.259549397
739, -0.4301028251647949, 0.6811313345377785, 49, 61.247826798
740, -4.740140914916992, -2.542876649067029, 1, 0.912693027
742, -1.9502816200256348, -0.52464054133904, 1, 0.750804439
743, -9.5329087972641, -9.175032078817294, 1, 0.881119665
744, -8.779252529144287, -4.503339472190017, 1, 0.765313792
745, -5.816548824310303, -4.876709577662712, 1, 0.872614595
746, -6.702832221984863, -3.5433853476749775, 1, 0.782203238
747, -5.421173095703125, -2.79204414559237, 1, 0.916312536
748, -7.0024964809417725, -5.328707629006454, 1, 0.769261345
749, -4.306370258331299, -2.977852024013882, 1, 0.897628834
750, -4.689538955688477, 0.9964333565236219, 44, 60.187836488
751, -5.252035140991211, -3.9908072712492353, 1, 0.722935393
752, -3.0846080780029297, -2.3661640721714248, 1, 0.84918727
753, -4.2541022300720215, -2.396241383867601, 1, 0.740775197
754, -7.213006496429443, -6.169761354217723, 1, 0.730971131
755, -5.083266735076904, -0.6635411937806843, 1, 0.927278573
756, -5.7591047286987305, -1.0718253517554306, 1, 0.780603485
757, -4.023910999298096, -2.7000524161210238, 1, 0.889323638
758, -6.270385980606079, -4.252147212387332, 1, 0.748498084
759, -5.580395698547363, -4.315524105062063, 1, 0.88543239
760, -4.9548304080963135, -2.143641587219369, 1, 0.775299675
762, -4.4520697593688965, -3.282934099690667, 1, 0.872431149
763, -5.899862766265869, -4.8334185949853445, 1, 0.728790622
764, -4.783795118331909, -3.3381184959512087, 1, 0.884423689
765, -7.777471303939819, -6.107363836441698, 1, 0.746199713
766, -7.3326733112335205, -6.180874984888137, 1, 0.911436097
767, -3.33164119720459, -2.483031394430773, 1, 0.836773673
768, -5.6747965812683105, 0.7110575015034541, 44, 61.012299472
769, -6.870227932929993, -4.131861791938809, 1, 0.756620653
770, -7.58816123008728, -5.297882423461081, 1, 0.8869489
771, -8.818697452545166, -7.575725234121236, 1, 0.732087979
772, -2.697211265563965, -0.6734955907373932, 1, 0.908082719
773, -5.430812835693359, -2.2340896613226082, 1, 0.902390932
774, -6.652693033218384, -3.8050055624931156, 1, 0.627736786
775, -1.0120701789855957, 4.391893190631883, 45, 60.7288252
776, -2.728386878967285, -1.869452001574661, 1, 0.719518028
777, -4.189491033554077, -3.2095137561839038, 1, 0.878339542
778, -4.874300718307495, -2.4964238498056686, 1, 0.759387921
779, -6.4006667137146, -5.477660698618052, 1, 0.867027644
780, -4.575322151184082, -0.32587349792596854, 1, 0.765482474
781, -1.6954045295715332, 0.07821989652283978, 49, 60.723985083
782, -1.4129581451416016, 1.6136203329141243, 45, 61.163728172
783, -5.1164093017578125, -4.519809549433298, 1, 0.878766426
784, -6.940755009651184, -3.425498814441946, 1, 0.918655698
785, -5.941578149795532, -5.263328967916338, 1, 0.745657216
786, -3.704568862915039, -2.069461101327747, 1, 0.889501364
787, -1.6130658388137817, 2.357568196176105, 46, 61.059745372
788, -3.342329502105713, -2.6610892725813473, 1, 0.888600874
789, -6.541905641555786, -4.4439693110627605, 1, 0.900580645
790, -4.200329303741455, -1.0000308839544956, 1, 0.764180646
791, -4.819791316986084, -2.0324620558549427, 1, 0.90786627
792, -1.428560733795166, 2.8742951211392294, 44, 60.899641548
793, -9.018324971199036, -8.413442958120177, 1, 0.882474305
794, -6.213512659072876, -5.48371244783152, 1, 0.729878717
795, -7.504587650299072, -6.972411664814361, 1, 0.89602071
796, -1.101332187652588, 1.1254589605455179, 47, 60.327291991
797, -8.454143524169922, -7.795293759083698, 1, 0.726779753
798, -4.8780903816223145, -0.4649205293382481, 1, 0.94091486
799, -4.720550537109375, -2.0775869697396727, 1, 0.754471963
800, -6.130014896392822, -5.14930709133088, 1, 0.899208513
801, -3.7714977264404297, -2.520980418884746, 1, 0.777689293
802, -5.592149972915649, -4.83789363763224, 1, 0.931289253
803, -5.167203903198242, -1.5644906668986334, 1, 0.747561388
804, -5.862016916275024, -4.655083665445369, 1, 0.927852284
805, -5.005447268486023, -3.6729038360937305, 1, 0.883079852
806, -7.349951267242432, -5.582699660599939, 1, 0.768265187
807, -3.6642560958862305, -2.1138552980992267, 1, 0.888745123
808, -5.660605430603027, -4.534903375607952, 1, 0.741072402
809, -6.007748603820801, -5.441879943647775, 1, 0.880997869
810, -4.291207551956177, 1.5213257148258554, 43, 61.52059411
811, -0.5184774398803711, 0.5134023468707491, 47, 60.759648927
812, -5.453082084655762, -3.929776985768618, 1, 0.751141797
813, -6.909476280212402, -6.385203827599928, 1, 0.89029059
814, -2.8906521797180176, -0.9730519366838872, 1, 0.730786211
815, -6.807594299316406, -4.329827131126066, 1, 0.926320284
816, -6.505855083465576, -5.282767900816939, 1, 0.741211854
817, -7.462258815765381, -6.572903363987889, 1, 0.908683529
818, -2.789425849914551, -1.7773273406425836, 1, 0.737840449
819, -3.7676639556884766, -0.9899425406268509, 1, 0.925181497
820, -5.8015735149383545, -4.775263286699428, 1, 0.747830034
821, -5.267994403839111, -3.159339170685241, 1, 0.91280441
822, -5.390646934509277, -3.2054693970926955, 1, 0.901224503
823, -6.909764289855957, -5.440731453005809, 1, 0.616684392
824, -2.8582212924957275, -1.6033173871981194, 1, 0.879000079
825, -5.5912933349609375, -0.8792986740550939, 1, 0.798715986
826, -5.123448848724365, -2.408204041466833, 1, 0.756907366
827, -7.517590522766113, -4.296293371403216, 1, 0.773627698
828, -4.471372604370117, 1.8142998034388382, 42, 60.503426788
829, -4.860899925231934, -1.9559037279961564, 1, 0.90449235
830, -1.4708750247955322, 1.7441647664069615, 44, 60.080676714
831, 1.9126229286193848, 8.608562933146349, 1, 0.778951635
832, -5.9408040046691895, -3.1581292006926462, 1, 0.915701433
833, -4.952808856964111, -1.277682033138361, 1, 0.618866949
834, -2.231098175048828, 1.7091299366506907, 45, 60.543908678
835, -3.116281509399414, 0.4788503641171058, 46, 60.755589554
836, -3.7758474349975586, 2.100482064949553, 46, 60.657253274
837, -5.719202756881714, -1.1908531186975786, 1, 0.930188374
838, -3.615959644317627, -0.7715368843568045, 1, 0.924714899
839, -3.9662532806396484, -2.7192336476400687, 1, 0.761942945
841, -5.62689471244812, -3.096494542647957, 1, 0.916581524
842, -5.429631233215332, -1.4586294320879212, 1, 0.639414052
843, -4.306529521942139, -0.68564722116799, 1, 0.919258029
844, -5.460550785064697, -4.489587012299539, 1, 0.749429714
846, -6.911458373069763, -6.066569191229992, 1, 0.873470534
847, -2.221553325653076, -0.5312963725901478, 1, 0.755984961
848, -5.490492820739746, -2.4245296252090194, 1, 0.908260486
849, -5.302975177764893, -1.4104469385009333, 1, 0.774560295
850, -6.115897178649902, -5.155680218966798, 1, 0.89110715
851, -7.098016738891602, -4.712132285942719, 1, 0.767245149
852, -7.207372188568115, -5.743182306213177, 1, 0.903507974
853, -4.979403734207153, -0.34583986654003507, 1, 0.625326232
854, -5.914856195449829, -3.0716454391226096, 1, 0.741153495
855, -5.599058628082275, -4.67277408231306, 1, 0.741725299
856, -7.070601463317871, -5.420596407958872, 1, 0.889720691
857, -4.545392036437988, -2.463064528915915, 1, 0.605941577
858, 0.18306255340576172, 2.9750863906886056, 1, 0.907260859
859, -3.8243422508239746, -2.447373192001866, 1, 0.736424763
860, -4.228253364562988, -1.634928639137275, 1, 0.775555707
861, -7.275416374206543, -5.635621411548049, 1, 0.897567382
862, -6.084843397140503, -1.4222636527279118, 1, 0.81171381
863, -6.113046884536743, -4.2189866597760455, 1, 0.908112456
864, -4.029003620147705, -1.2255954323147984, 1, 0.765869323
865, -5.569631576538086, -5.2119349726284785, 1, 0.870382235
866, -5.265766382217407, -3.9649136484517262, 1, 0.748146607
867, -2.326842784881592, -0.6266186829580493, 1, 0.894759964
868, -3.545475482940674, -1.6938407801777013, 1, 0.750107048
869, -5.259714841842651, -2.841709854841331, 1, 0.907275509
870, -3.050839900970459, -2.211060135936775, 1, 0.735958127
871, -2.267482280731201, 1.0181843435954683, 44, 60.174326929
872, -7.445116996765137, -7.120460328100255, 1, 0.877796101
873, -2.809722900390625, -1.6395212623111002, 1, 0.735199172
874, -4.207336664199829, -2.918696695641167, 1, 0.903956952
875, -2.8267922401428223, -0.12360022599711318, 1, 0.784265942
876, -3.1236186027526855, -1.4630956868551341, 1, 0.892459418
877, -3.8469769954681396, -3.313149915940315, 1, 0.716289651
878, 1.5415396690368652, 3.2400568407914565, 1, 0.885042345
879, -3.068297863006592, -2.579078068306085, 1, 0.822236675
880, -5.425585746765137, -3.284039154421235, 1, 0.910464521
881, -5.209259033203125, -1.869925876813277, 1, 0.747820191
882, 2.4659781455993652, 4.954386766514983, 1, 0.908213285
883, -1.8344998359680176, 2.5758216045047173, 45, 60.89429094
884, -1.5390491485595703, 2.8309138336429243, 43, 60.255471578
885, -5.170924425125122, -3.316941484341389, 1, 0.928974138
886, -5.455593109130859, -3.1383519134076043, 1, 0.920099173
887, -4.686307430267334, -2.8933010757473356, 1, 0.757946595
888, -4.63962984085083, -3.552718749034911, 1, 0.897663024
889, -6.229764938354492, -4.524345683354623, 1, 0.766757653
890, -7.06190037727356, -4.842200406206057, 1, 0.925144669
891, -1.616896629333496, 0.37965331758033116, 45, 61.260566522
892, -4.850541591644287, -2.83709539199578, 1, 0.750734903
893, -5.37177038192749, -4.25026599267592, 1, 0.902477135
894, -4.430802822113037, -0.8668777097046632, 1, 0.618544392
895, 0.5564241409301758, 1.5824387972947558, 1, 0.882901245
896, -3.439389228820801, -2.5759173921134284, 1, 0.72516727
897, -4.6555153131484985, -3.031762963213446, 1, 0.913045091
898, -8.775720119476318, -7.54771053397133, 1, 0.742016321
899, -1.980661392211914, -0.319515269758317, 1, 0.935080049
900, -5.4596052169799805, -4.80254669774064, 1, 0.719983559
901, -1.3005595207214355, 3.96638909992477, 45, 61.025622782
902, -4.567622423171997, -3.697255435077417, 1, 0.897195636
903, -2.863023519515991, 0.939416645764505, 45, 61.141630044
904, -0.7471003532409668, 0.8685400294423244, 48, 60.490292675
905, -5.571763277053833, -4.6738808892410395, 1, 0.740936808
906, -6.46116304397583, -5.36914579410795, 1, 0.900734935
907, -3.5450668334960938, -2.044012772011331, 1, 0.599272154
908, -5.291977882385254, 1.5423483088003165, 43, 60.825332068
909, -7.495729207992554, -5.393767033345094, 1, 0.761153434
910, -3.3775906562805176, 0.9408104599450962, 45, 60.578425563
911, -7.169314384460449, -5.646704114400082, 1, 0.926431753
912, -5.019519329071045, -3.5110796707299348, 1, 0.755034814
913, -6.814100742340088, -5.743302349977386, 1, 0.910603031
914, -4.346637964248657, -2.776653984972129, 1, 0.776816784
915, -6.7825939655303955, -4.410525248011955, 1, 0.922607621
916, -4.791895031929016, -2.150453382821604, 1, 0.781078242
917, -4.56052041053772, -2.120512539747877, 1, 0.919731462
918, -6.490415096282959, -3.4804144339757195, 1, 0.638807071
919, -6.942636013031006, -0.7596759681955456, 1, 0.947303524
920, -4.25126576423645, -0.2815206078199468, 1, 0.775637614
921, -4.888066291809082, 1.0673812119476942, 48, 60.209009898
922, -3.7681236267089844, -2.1751652823709624, 1, 0.764865243
923, -2.8552136421203613, -0.8155978275532747, 1, 0.984826812
924, -7.71368932723999, -7.2789472859415785, 1, 0.737737485
926, -7.833718538284302, -6.61247883674027, 1, 0.949702591
927, -0.26357245445251465, 1.4979688352932272, 43, 60.704715095
928, -6.757940292358398, -5.648207978700574, 1, 0.938949973
929, -4.05446457862854, -1.4629201938498357, 1, 0.806363688
930, -4.735143423080444, 0.6461818572217073, 43, 61.076415938
931, -3.438722848892212, 0.36490981437339265, 40, 60.67315375
932, -3.3278207778930664, -0.03689883663215188, 1, 0.954959284
933, -4.195494890213013, -2.622392207404047, 1, 1.070388625
934, -6.160210132598877, -4.646655273177666, 1, 0.900558552
935, -5.38908576965332, -4.485160503409324, 1, 1.061044452
936, -5.438686847686768, -3.2570224956904883, 1, 0.75700666
937, -1.316174030303955, 1.5285673391818042, 44, 60.796915541
938, -6.98242712020874, -5.926968921925633, 1, 0.735425506
939, 0.7672638893127441, 2.371646266241372, 1, 0.940433041
940, -2.102903366088867, -1.0867780233046944, 1, 0.723002813
941, -4.83735466003418, -3.1092438497283, 1, 0.922734176
